"","cluster","x","y"
"262","1",6.19023031569246,5.02800578852407
"263","1",6.17472639698184,5.81479783059901
"264","1",4.94498295739732,7.22096370834882
"265","1",6.47613327830263,6.54128414348235
"266","1",7.37857013695924,6.45735733162533
"267","1",6.45623640317981,4.96186896031279
"268","2",4.86441152962566,5.39548676966588
"269","1",5.5643545303081,5.23539398624643
"270","1",6.34610361955361,6.3952958700135
"271","1",5.35295436868173,5.00949236953344
"272","2",3.84235366498472,6.56204139009905
"273","1",6.88425082002821,4.88358358806646
"274","1",5.17052238837548,7.82853045813536
"275","1",5.42643972923172,6.4605913494781
"276","1",7.50390060900454,5.29899638774673
"277","1",5.2258550703946,6.24104593250122
"278","1",6.8457315401893,5.64754680077204
"279","2",4.73931712118122,6.37114795975966
"280","1",5.64545759692602,6.2435327187603
"281","1",5.92644398086352,4.98588582733853
"282","2",4.83134857557564,5.20868612118053
"283","1",5.36525173509109,6.29959368473956
"284","1",5.97115844707169,7.63905190875156
"285","1",6.67069596873393,7.08461700867092
"286","2",4.34945345657489,5.37543252638191
"287","1",5.65024576078873,6.82592290164749
"288","1",6.75640643854548,5.95143164724371
"289","1",5.46119084002241,6.3013136517184
"290","1",6.22729192167294,6.26036149073656
"291","1",6.49222857006443,8.57544976372339
"292","1",6.26783501533168,4.81471118941278
"293","1",6.65325767947138,6.10091985901286
"294","1",5.87729133902262,4.22002271203238
"295","1",5.58632348640788,6.58983592295876
"296","2",3.35685104797102,7.0966084717214
"297","1",5.90705898152053,7.44566224110115
"298","1",6.43028469635999,4.07485474816288
"299","1",6.53539884086815,6.41276949719403
"300","1",5.44472164868675,7.59336995138365
"301","1",7.77950290977515,5.5859841369577
"302","1",6.28642441962882,5.78784946791805
"303","1",6.12631585845889,5.96346277779526
"304","1",7.27226677946852,6.36501875143304
"305","1",5.28153377868074,6.66515987574597
"306","1",5.54966137607529,7.31782088371148
"307","1",8.39745248004976,5.90451240955501
"308","1",6.01112918722089,6.19627804547247
"309","1",7.63356842140831,8.48799787722146
"310","2",4.56149335508548,6.43109892811499
"311","1",5.8094831979571,6.18875310932983
"312","1",6.37842390363683,4.65775687471655
"313","1",6.3000385452058,6.00285604762223
"314","1",4.99436374048916,5.77867384683312
"315","1",6.01925927462537,5.98895417019063
"316","2",4.92257934688802,5.42458235872883
"317","1",6.71270332524428,5.3131843475573
"318","1",7.08477508986065,5.27922636817988
"319","2",3.77501230351259,5.78549548460023
"320","1",7.23569346230014,7.36813264802863
"321","1",4.75895550319151,7.04908662655933
"322","1",6.45476926898263,5.64002488205694
"323","1",6.65990263814261,4.31408354546126
"324","1",5.80011017189857,5.15541657146405
"325","1",5.35488604314021,5.54223946675949
"326","1",6.16532102124205,6.1036380042283
"327","1",6.43881870071445,5.33739272429919
"328","1",6.8833028199487,8.00668069083189
"329","2",3.94766301609805,5.72773246558165
"330","2",4.36362073194098,4.78605552976049
"331","1",7.43040234118818,5.85873824271749
"332","1",7.04662884711155,4.99462241840659
"333","1",6.43528894890768,6.15615570727533
"334","1",6.71517840711106,6.23363361408987
"335","1",6.917174917641,6.35558761162838
"336","2",3.33907720153432,4.37814174087579
"337","1",7.11027709663882,6.22071129097065
"338","1",5.51501240343767,6.31045008054165
"339","1",6.2306168306312,4.57889155249551
"340","1",5.70484219911642,6.95536563973041
"341","1",6.87196495407874,6.78417087909434
"342","1",5.65152755104439,8.29961936115444
"343","1",6.51850376588825,6.15670298737573
"344","1",5.60931502136102,6.046733527518
"345","1",4.90721279089849,6.09658583408244
"346","1",7.21001051044026,6.0697662309003
"347","1",6.74090001127427,4.15152722466233
"348","1",7.72426223915645,4.32887294135776
"349","1",6.0651539325793,5.9224610332088
"350","1",7.12500274582817,5.4189326194335
"351","1",7.97541905401908,6.05473652505743
"352","1",5.71851788496103,3.88879162673947
"353","2",4.67704888724478,4.50130174547324
"354","1",5.76064843286188,4.89851656106126
"355","1",5.78595876001462,6.98605822106025
"356","1",6.15168050450932,4.90150999290988
"357","1",7.71230497731928,5.20048604642347
"358","1",5.67385610749465,6.07987381867405
"359","1",6.37300465580492,5.67725363817489
"360","1",5.77231593510447,6.14641717866796
"361","1",6.02045070852503,8.30506198204569
"362","1",6.31405766350626,4.87539632874176
"363","1",7.32821469603699,5.6945303600902
"364","1",6.12131837749078,5.48324055025627
"365","1",6.71284232003111,7.51239542683245
"366","1",6.77886002978353,5.23051507710972
"367","1",6.91477327085563,5.91791309622428
"368","1",5.42560544781562,6.78713361432271
"369","1",7.62688121419468,4.9414094640516
"370","1",5.61904326070599,7.65517581574201
"371","1",5.89421583235025,6.67576241547425
"372","1",7.40405026771417,4.92579339046965
"373","1",7.29408390614558,6.45457780905774
"374","1",4.91000812758876,5.78669285676693
"375","1",5.12692899958254,6.31322877199433
"376","2",4.64192094062939,5.91002480298434
"377","1",6.18184719261983,7.07051603677834
"378","1",6.16484086791847,4.64889961429667
"379","1",6.36411468735506,5.47738330280408
"380","1",6.55215771421856,5.7508093222446
"381","1",5.39810715401498,5.00420127514867
"382","2",5.00630140890129,4.96004495623381
"383","1",7.0267850560749,5.98201975942334
"384","1",6.75106130260632,5.86782486714327
"385","2",4.4908334626713,3.45065722524957
"386","1",5.90485254915071,7.04057345571938
"387","1",5.1040521772435,6.24972573598519
"388","2",3.92924892945804,8.41620737314833
"389","1",6.15012013118814,6.6851982380511
"390","1",5.92078829074141,5.55304069103801
"391","1",5.90263073248692,8.7973911469581
"392","1",6.21615254180123,8.83222602391551
"393","1",6.88246516439659,4.78128818370982
"394","1",6.20559750448339,6.46903195595542
"395","1",5.38356415712647,5.78875308136785
"396","1",5.26520074807872,6.18705114655401
"397","1",5.86819720695882,6.22754272856881
"398","1",6.31001698657895,4.73809953713095
"399","1",4.96031964729796,6.28558958024256
"400","1",5.81569113115762,7.7492473631418
"401","1",6.96726726016791,5.8359099958652
"402","1",5.89171990876551,5.83707328930155
"403","1",5.30157933240561,7.39857200633747
"404","1",5.72405483157446,6.89839624068295
"405","1",7.11464854536198,4.35150518161872
"406","1",6.55004396121414,6.22855697326219
"407","1",7.23667580008161,7.65354723467773
"408","1",6.13909785716177,7.41527634991914
"409","1",6.41027509649042,6.41995160381423
"410","1",5.44154308765187,6.72122080711289
"411","1",6.60537066893033,4.80306478781132
"412","1",5.49366645781076,6.30013156688137
"413","2",4.57943449530426,5.04555106481218
"414","1",6.12799296568413,5.54198193190306
"415","1",7.94585121773144,6.9356036837796
"416","1",6.80091433957306,4.86310688830886
"417","1",7.16525338994626,6.26691825087306
"418","1",6.35885572309315,6.42833203947154
"419","1",5.39144282168378,6.05491196983963
"420","1",5.79775914488972,7.82218882183542
"421","1",5.72675189318807,4.97765267142475
"422","1",5.53130022021791,6.6061302614356
"423","1",6.70416728392972,5.91106943254933
"424","2",4.80263649763459,5.73916775616608
"425","1",6.86636613211277,6.46409123385238
"426","1",6.86415248622589,4.97959940931607
"427","2",4.80137764093125,4.68654908348159
"428","1",6.63949199790053,5.50551912451658
"429","1",8.43022665234451,7.75175714975545
"430","1",5.44278451805839,6.05576477461252
"431","1",6.84490424140807,6.33143439822789
"432","1",5.2177981543806,5.81015336232246
"433","1",7.1107114182028,6.47049273195383
"434","1",6.24982471992656,5.04832045698285
"435","1",7.65191539162316,7.15791046656864
"436","2",4.54102927146308,6.58470526024135
"437","1",5.94870211387464,5.19354717730829
"438","1",5.4730748238744,6.05455324581199
"439","1",5.8027351309237,6.71633161949912
"440","1",5.370421257314,6.5577309820546
"441","1",5.166156419465,7.48193401587688
"442","1",6.57872237461645,5.38701224510515
"443","1",4.91241928592307,7.11613661549039
"444","1",7.48403093155628,7.03654800994122
"445","2",4.81379341468625,5.83751686809715
"446","1",6.10107915139528,5.02407330717811
"447","1",6.53298928682648,4.91085480911548
"448","1",6.58673533909263,6.45778695794497
"449","1",5.69825333613362,5.92887326627911
"450","1",6.0795019953284,7.77910266685145
"451","1",6.96126415180968,6.5351379604962
"452","2",4.54353408292357,5.6280551248365
"453","1",5.21826028846792,4.97445775150289
"454","1",6.32040231431661,5.41759832539475
"455","1",5.55521802166301,6.34288839289733
"456","1",7.370003993971,5.54906535294335
"457","1",6.67325386335484,6.51423012023069
"458","1",6.07216675241476,5.66566194783022
"459","2",4.49224268246332,5.89444009120552
"460","1",6.02610022532624,5.26949032719217
"461","1",5.68358413180301,7.9050435849087
"462","1",5.8976534864794,6.33262173147039
"463","1",4.81844077294431,6.23063364049945
"464","1",6.49865804382992,4.30813758511593
"465","1",4.96104355969297,6.65979189954933
"466","1",5.77377801855759,4.97637641112029
"467","1",6.38142582945135,5.1084784256457
"468","1",5.21648421098695,6.91834117102165
"469","1",6.58299140568006,5.54729935349177
"470","2",4.68348959834831,4.25162771999682
"471","2",3.19022532103946,7.76990410988935
"472","1",6.46496799078585,3.62259307460748
"473","1",6.840539826961,6.57281152985959
"474","1",5.71415457640862,7.01724924908461
"475","1",6.50412625459161,5.36903213333947
"476","1",4.84408347491633,6.44428705141155
"477","1",5.87285139317434,6.43913038838856
"478","2",4.05848162395938,7.04062315291451
"479","1",7.18118089143852,6.48409938795252
"480","1",7.85991086154316,5.75511622090748
"481","1",7.07401226028199,6.91599205794021
"482","1",5.97265303358626,6.80062235650977
"483","1",5.96666965772408,5.06343096586421
"484","2",4.4839323768489,4.59921256600427
"485","1",6.79038534388823,6.16027753999318
"486","1",5.78926581930822,5.72603762522482
"487","1",5.34325707463892,5.0144608874377
"488","2",4.58797420734169,6.08393067951503
"489","1",5.70023750335373,4.68000347351309
"490","1",5.15093886498329,6.1612263513262
"491","1",5.60296947967216,5.37507161245808
"492","1",4.7824000122364,6.95716427419248
"493","1",7.6875894829457,8.42448914116153
"494","1",5.98399747279203,5.08402075631321
"495","1",7.07494507727239,7.05766417094298
"496","2",3.39830032974235,6.82514972776828
"497","1",5.54680217000516,5.92980577569464
"498","1",5.32451770840793,5.54635362594299
"499","1",4.77707382063409,7.57530770683749
"500","1",7.54660915422409,3.99454218176375
"501","2",4.58471808023051,5.35680520840634
"502","1",6.31839026040802,4.56315655634222
"503","1",6.84643628557969,7.39531343894608
"504","1",6.17819018841802,5.80929656735514
"505","1",5.12474452250448,5.47532880053033
"506","1",6.94116580672417,9.18404447406633
"507","1",6.17058808184084,5.94996273211237
"508","2",4.93650209361796,5.55625068813348
"509","2",4.61195095239794,6.29986525013615
"510","1",8.08671743449315,4.43157537924503
"511","1",5.32149685458156,6.49030264267207
"512","2",4.14442834608196,5.90383679892003
"513","1",6.53325936275365,6.46852512253015
"514","1",6.3102302560609,5.01762936406215
"515","2",4.6461656642774,4.97701615785206
"516","2",4.05704358641805,5.30658533672382
"517","1",5.88369748284139,5.23201042690722
"518","1",7.13939629170942,7.29904996668359
"519","1",6.63612403518215,7.57914556180809
"520","1",5.50706257583802,5.84310804696093
"521","1",5.16581176841562,5.64106343941532
"522","1",6.27106675675055,5.67096116957833
"523","1",6.15735334721616,6.06923647785302
"524","1",6.62971174669273,6.09690423370105
"525","1",5.6042020497111,6.29003438776557
"526","1",6.8993540532031,5.25332105895374
"527","1",5.16918847266375,5.15310361117968
"528","1",5.66945529988004,7.19707766374608
"529","1",6.7408145237259,5.45137263889668
"530","1",6.98997160862711,6.30304569522545
"531","2",4.06149529854662,5.94302946619667
"532","1",6.10719040701615,5.04215060784933
"533","1",6.60877901173463,6.59106190941151
"534","2",4.54917568650937,6.17310487349295
"535","1",6.48062559987522,7.39978335621251
"536","1",5.1718257296032,6.11745958462699
"537","1",7.02025301216443,5.66845424179915
"538","1",6.53848203210264,6.27829491330536
"539","1",6.76905229499561,4.81440835096466
"540","1",6.12071932928703,5.1641059466064
"541","1",6.86364843415775,6.51027325113943
"542","1",7.38051452831454,5.66687909877605
"543","1",7.96624801545563,5.93403905364754
"544","1",5.97160494525094,5.88477829057805
"545","2",3.7509489096676,5.34948738122547
"546","1",6.03152600459399,3.98131134091758
"547","1",6.20556120844997,6.34883497017659
"548","1",5.8446546528556,6.76163950764686
"549","1",6.56828862077707,4.71128376464987
"550","1",7.01067796451427,7.48240271845861
"551","1",5.48201756983218,6.38515482368723
"552","1",5.70590467284389,7.34164029499387
"553","1",6.39784220880034,5.04282952875771
"554","1",5.44977625851086,6.16678128835425
"555","1",6.09126738348824,5.89998604106119
"556","2",4.0382924011147,6.76850743188178
"557","2",4.88010027860238,5.42414043208731
"558","2",4.67224452439588,5.98990232804754
"559","2",5.14637630327276,4.22134085125606
"560","1",5.30669547206933,5.2223785571295
"561","1",6.38230514254637,6.12503388366511
"562","1",6.98211300252264,5.29367850761178
"563","1",5.27261647091246,5.95643051418852
"564","1",5.00316101762199,5.53207402607478
"565","1",4.95831114101049,6.60693013616149
"566","1",5.58541127363633,7.16848830874956
"567","1",5.76097093184744,5.17749858719248
"568","1",6.48361753383827,5.69296344140527
"569","1",5.67867515783161,7.43976125836974
"570","2",3.92151073113998,3.80107674581629
"571","1",5.90856572444986,5.68016220825927
"572","1",7.18718681065156,8.06470428414334
"573","1",7.19160126851033,8.19359006906426
"574","1",5.21103678188877,6.15659532335015
"575","2",4.45222345636243,5.13639104938636
"576","1",8.45806049186527,6.16545741949044
"577","1",5.83757805752058,5.34722560405298
"578","1",5.90254874989438,7.45281728229148
"579","1",6.42057418869815,5.19351734429695
"580","2",4.38596054338088,6.37291159520875
"581","1",5.27178088880871,6.61985007456869
"582","2",4.45955759470999,5.24248983930415
"583","1",5.3069053859894,6.85152468150618
"584","1",6.11884943300456,5.25207002908369
"585","2",4.63529054201309,6.63023982965398
"586","1",6.58998267936731,7.09666163310355
"587","1",6.28934402881734,5.01155707761679
"588","1",5.09578497437936,7.1079950409796
"589","1",6.22632494238106,5.51046712878759
"590","1",6.74808116249384,6.29435338843697
"591","1",7.06109525326174,6.20183747228877
"592","1",5.78715172135347,5.5728036136618
"593","1",5.90636320608895,6.26810286999778
"594","1",5.91328586501808,4.76956907457616
"595","1",7.44146175605504,5.86386312781504
"596","1",7.12507189227799,6.82579083166517
"597","1",6.83440156775704,3.82587535077069
"598","1",5.71265920015931,4.51207381264175
"599","1",6.37324143416641,4.83806244240303
"600","1",6.4032903312207,4.41091030585457
"601","1",4.95832670571068,6.41958303929636
"602","2",4.27169548467926,5.00707165024399
"603","1",6.64183002765162,3.83545291467103
"604","2",4.47068946881958,5.36243123491955
"605","1",6.00168368848421,5.60936474852519
"606","1",6.25024782134833,6.85678547377811
"607","1",6.56386739030588,4.89624786400117
"608","1",6.18942623751481,7.1612892557387
"609","1",5.26714619370287,6.3983627156286
"610","1",6.98636585989546,6.36235215763555
"611","1",7.73863376690625,5.1474743296855
"612","1",6.88117880892544,7.95366787989804
"613","2",4.05634909867602,5.83572916790285
"614","1",7.39957618540294,4.17510241582167
"615","1",5.94394405381373,5.7961435286075
"616","1",6.52491427931929,4.06555592926795
"617","1",6.62203323587106,5.68948988421333
"618","1",5.9033139267933,5.57777299681038
"619","1",5.92473680235127,6.68182969040341
"620","1",7.0191570693309,7.00949618573749
