  DEPT      TENS      GR     CALI     BS      MMK      ITTT      DTC     BHVT    AHVT    CAL2    CAL1    CAL3    CAL4    CAL5    CAL6   
   2092.2996   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2092.4520   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2092.6044   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2092.7568   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2092.9092   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2093.0616   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2093.2140   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2093.3664   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2093.5188   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2093.6712   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2093.8236   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2093.9760   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2094.1284   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2094.2808   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2094.4332   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2094.5856   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2094.7380   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2094.8904   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2095.0428   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2095.1952   -999.25 -999.25 -999.25 -999.25 -999.25    -999.25  -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 -999.25 
   2095.3476   -999.25 -999.25 15.8112 -999.25 -999.25    -999.25  -999.25 16.1794  4.9553 14.0565 13.3188 16.6846 19.0044 17.2134 14.5893 
   2095.5000   -999.25 -999.25 15.8343 -999.25 -999.25    -999.25  -999.25 16.1598  4.9495 14.1003 13.3673 16.6863 19.0044 17.2153 14.6323 
   2095.6524   -999.25 -999.25 15.8585 -999.25 -999.25    -999.25  -999.25 16.1401  4.9437 14.1445 13.4177 16.6882 19.0056 17.2140 14.6812 
   2095.8048   -999.25 -999.25 15.8722 -999.25 -999.25    -999.25  -999.25 16.1204  4.9378 14.1686 13.4583 16.6886 19.0066 17.2122 14.6989 
   2095.9572   -999.25 -999.25 15.8728 -999.25 -999.25    -999.25  -999.25 16.1007  4.9319 14.1673 13.4657 16.6876 19.0117 17.2074 14.6974 
   2096.1096   -999.25 -999.25 15.8538 -999.25 -999.25    -999.25  -999.25 16.0809  4.9260 14.1427 13.4423 16.6859 19.0157 17.1941 14.6422 
   2096.2620   -999.25 -999.25 15.8266 -999.25 -999.25    -999.25  -999.25 16.0613  4.9201 14.1150 13.3836 16.6848 19.0131 17.1807 14.5823 
   2096.4144   -999.25 -999.25 15.8046 -999.25 -999.25    -999.25  -999.25 16.0416  4.9143 14.0906 13.3227 16.6841 19.0059 17.1774 14.5471 
   2096.5668   -999.25 -999.25 15.7977 -999.25 -999.25    -999.25  -999.25 16.0221  4.9085 14.0838 13.3020 16.6842 19.0041 17.1767 14.5352 
   2096.7192   -999.25 -999.25 15.7961 -999.25 -999.25    -999.25  -999.25 16.0025  4.9028 14.0811 13.2984 16.6842 19.0047 17.1757 14.5325 
   2096.8716   -999.25 -999.25 15.7981 -999.25 -999.25    -999.25  -999.25 15.9829  4.8970 14.0810 13.3029 16.6841 19.0048 17.1759 14.5399 
   2097.0240   -999.25 -999.25 15.8000 -999.25 -999.25    -999.25  -999.25 15.9634  4.8913 14.0808 13.3048 16.6841 19.0045 17.1762 14.5493 
   2097.1764   -999.25 -999.25 15.8008 -999.25 -999.25    -999.25  -999.25 15.9438  4.8855 14.0807 13.3062 16.6841 19.0046 17.1769 14.5525 
   2097.3288   -999.25 -999.25 15.7979 -999.25 -999.25    -999.25  -999.25 15.9242  4.8798 14.0734 13.3036 16.6841 19.0049 17.1768 14.5446 
   2097.4812   -999.25 -999.25 15.7903 -999.25 -999.25    -999.25  -999.25 15.9047  4.8740 14.0561 13.2916 16.6841 19.0050 17.1754 14.5298 
   2097.6336   -999.25 -999.25 15.7792 -999.25 -999.25    -999.25  -999.25 15.8851  4.8683 14.0264 13.2699 16.6841 19.0047 17.1746 14.5153 
   2097.7860   -999.25 -999.25 15.7710 -999.25 -999.25    -999.25  -999.25 15.8656  4.8626 14.0028 13.2554 16.6840 19.0045 17.1727 14.5067 
   2097.9384   -999.25 -999.25 15.7674 -999.25 -999.25    -999.25  -999.25 15.8461  4.8569 13.9926 13.2515 16.6841 19.0047 17.1705 14.5009 
   2098.0908   -999.25 -999.25 15.7664 -999.25 -999.25    -999.25  -999.25 15.8266  4.8512 13.9895 13.2532 16.6841 19.0048 17.1699 14.4970 
   2098.2432   -999.25 -999.25 15.7642 -999.25 -999.25    -999.25  -999.25 15.8071  4.8455 13.9828 13.2499 16.6840 19.0052 17.1697 14.4936 
   2098.3956   -999.25 -999.25 15.7758 -999.25 -999.25    -999.25  -999.25 15.7876  4.8398 13.9977 13.2583 16.7002 19.0051 17.1716 14.5222 
   2098.5480   -999.25 -999.25 15.8047 -999.25 -999.25    -999.25  -999.25 15.7681  4.8341 14.0399 13.3229 16.7094 18.9995 17.1840 14.5729 
   2098.7004   -999.25 -999.25 15.8305 -999.25 -999.25    -999.25  -999.25 15.7485  4.8283 14.0892 13.3816 16.7073 18.9895 17.1967 14.6185 
   2098.8528   -999.25 -999.25 15.8999 -999.25 -999.25    -999.25  -999.25 15.7288  4.8225 14.1719 13.4580 16.7485 18.9877 17.2633 14.7702 
   2099.0052   -999.25 -999.25 15.9217 -999.25 -999.25    -999.25  -999.25 15.7090  4.8165 14.1375 13.4885 16.7390 19.1243 17.2796 14.7610 
   2099.1576   -999.25 -999.25 15.9082 -999.25 -999.25    -999.25  -999.25 15.6891  4.8104 14.1082 13.4672 16.7002 19.1520 17.3013 14.7200 
   2099.3100   -999.25 -999.25 15.8777 -999.25 -999.25    -999.25  -999.25 15.6693  4.8044 14.0741 13.3831 16.7475 19.0517 17.2796 14.7304 
   2099.4624   -999.25 -999.25 15.9781 -999.25 -999.25    -999.25  -999.25 15.6495  4.7984 14.2455 13.5174 16.8405 19.1163 17.3117 14.8373 
   2099.6148   -999.25 -999.25 15.9970 -999.25 -999.25    -999.25  -999.25 15.6295  4.7922 14.2812 13.5378 16.8541 19.1764 17.3149 14.8174 
   2099.7672   -999.25 -999.25 15.9019 -999.25 -999.25    -999.25  -999.25 15.6095  4.7860 14.1609 13.4351 16.7200 19.1715 17.2624 14.6615 
   2099.9196   -999.25 -999.25 15.8889 -999.25 -999.25    -999.25  -999.25 15.5897  4.7801 14.1851 13.3661 16.6883 19.1068 17.2761 14.7107 
   2100.0720   -999.25 -999.25 15.9284 -999.25 -999.25    -999.25  -999.25 15.5699  4.7741 14.1694 13.4093 16.7360 19.1019 17.3562 14.7976 
   2100.2244   -999.25 -999.25 15.9429 -999.25 -999.25    -999.25  -999.25 15.5500  4.7680 14.1362 13.4122 16.7150 19.2190 17.3806 14.7945 
   2100.3768   -999.25 -999.25 15.8709 -999.25 -999.25 23960.7246  75.9498 15.5301  4.7619 14.0184 13.3256 16.6880 19.1757 17.3114 14.7063 
   2100.5292   -999.25 -999.25 15.8378 -999.25 -999.25 23922.7598  72.9469 15.5104  4.7560 13.9797 13.2896 16.6092 19.1593 17.3374 14.6514 
   2100.6816   -999.25 -999.25 15.8305 -999.25 -999.25 23886.7148  70.6432 15.4907  4.7502 13.9473 13.2849 16.5968 19.0738 17.3964 14.6837 
   2100.8340   -999.25 -999.25 15.8467 -999.25 -999.25 23850.6348  72.3362 15.4710  4.7443 13.9196 13.2769 16.5834 19.1159 17.4578 14.7265 
   2100.9864   -999.25 -999.25 15.8639 -999.25 -999.25 23813.7852  76.0568 15.4513  4.7384 13.9186 13.2905 16.5782 19.1318 17.4894 14.7747 
   2101.1388   -999.25 -999.25 15.9255 -999.25 -999.25 23772.7539  68.2608 15.4315  4.7324 13.9859 13.4175 16.5735 19.1480 17.4909 14.9375 
   2101.2912   -999.25 -999.25 16.0639 -999.25 -999.25 23738.6250  68.2608 15.4116  4.7263 13.9935 13.9785 16.6388 19.2782 17.5045 14.9898 
   2101.4436   -999.25 -999.25 16.0435 -999.25 -999.25 23704.8848  75.8490 15.3914  4.7199 13.9781 14.0559 16.6072 19.3012 17.4765 14.8419 
   2101.5960   -999.25 -999.25 15.9191 -999.25 -999.25 23668.7246  65.1833 15.3712  4.7136 13.9163 13.6097 16.5422 19.2190 17.4516 14.7760 
   2101.7484   -999.25 -999.25 15.8049 -999.25 -999.25 23636.8301  64.0753 15.3515  4.7076 13.8873 13.2585 16.4843 19.0697 17.4234 14.7060 
   2101.9008   -999.25 -999.25 15.7958 -999.25 -999.25 23605.4707  60.5840 15.3319  4.7019 13.8660 13.2480 16.4839 19.0681 17.4222 14.6864 
   2102.0532   -999.25 13.4434 15.7915 -999.25 -999.25 23575.7246  57.3185 15.3123  4.6961 13.8534 13.2470 16.4839 19.0684 17.4213 14.6752 
   2102.2056   -999.25 13.0796 15.7916 -999.25 -999.25 23547.5098  54.8658 15.2927  4.6903 13.8469 13.2504 16.4838 19.0682 17.4202 14.6804 
   2102.3580 2644.8777 14.5888 15.7911 16.0000  0.0000 23520.0586  54.9222 15.2732  4.6846 13.8433 13.2499 16.4839 19.0679 17.4193 14.6826 
   2102.5104 2634.8179 14.5424 15.7879 16.0000  0.0000 23492.8672  53.8278 15.2536  4.6788 13.8379 13.2419 16.4839 19.0670 17.4180 14.6788 
   2102.6628 2639.4226 13.6601 15.7836 16.0000  0.0000 23465.9688  54.0250 15.2340  4.6731 13.8258 13.2339 16.4843 19.0658 17.4182 14.6733 
   2102.8152 2628.3230 13.5131 15.7846 16.0000  0.0000 23438.9082  53.2137 15.2145  4.6673 13.8200 13.2371 16.4844 19.0691 17.4198 14.6772 
   2102.9676 2641.9106 13.2499 15.7890 16.0000  0.0000 23412.0742  55.7937 15.1949  4.6616 13.8246 13.2426 16.4859 19.0756 17.4211 14.6840 
   2103.1200 2630.8940 14.1167 15.7896 16.0000  0.0000 23383.6719  58.4971 15.1754  4.6558 13.8236 13.2361 16.4876 19.0870 17.4236 14.6796 
   2103.2724 2639.6143 14.4882 15.7810 16.0000  0.0000 23354.2559  59.7140 15.1558  4.6501 13.8046 13.2162 16.4871 19.0932 17.4242 14.6608 
   2103.4248 2643.3101 15.2002 15.7702 16.0000  0.0000 23324.3945  59.3298 15.1362  4.6444 13.7771 13.1970 16.4855 19.0950 17.4241 14.6423 
   2103.5772 2626.8872 17.5840 15.7624 16.0000  0.0000 23295.0742  56.1667 15.1167  4.6386 13.7622 13.1818 16.4844 19.0928 17.4209 14.6323 
   2103.7296 2635.0806 19.7665 15.7579 16.0000  0.0000 23267.0625  57.7932 15.0972  4.6330 13.7501 13.1719 16.4855 19.0881 17.4184 14.6335 
   2103.8820 2625.1409 21.2680 15.7648 16.0000  0.0000 23237.6445  60.0188 15.0777  4.6273 13.7550 13.1813 16.4811 19.0841 17.4197 14.6675 
   2104.0344 2646.7083 21.6936 15.7787 16.0000  0.0000 23207.5996  59.3683 15.0582  4.6216 13.7718 13.2262 16.4627 19.0845 17.4210 14.7060 
   2104.1868 2635.0093 19.5266 15.7836 16.0000  0.0000 23177.8887  59.5671 15.0386  4.6158 13.7951 13.2625 16.4419 19.0490 17.4196 14.7337 
   2104.3392 2648.7292 16.2992 15.7802 16.0000  0.0000 23148.6465  54.8844 15.0191  4.6101 13.8023 13.2741 16.4374 19.0084 17.4185 14.7407 
   2104.4916 2652.8315 15.3009 15.7753 16.0000  0.0000 23121.5078  55.2904 14.9996  4.6044 13.8017 13.2617 16.4371 18.9924 17.4190 14.7399 
   2104.6440 2643.6934 17.4292 15.7769 16.0000  0.0000 23093.4805  65.5208 14.9800  4.5987 13.8096 13.2593 16.4379 18.9919 17.4185 14.7441 
   2104.7964 2648.5854 25.3234 15.7920 16.0000  0.0000 23062.7617  73.1597 14.9605  4.5929 13.8288 13.2837 16.4410 18.9971 17.4206 14.7808 
   2104.9488 2638.6096 35.5550 15.8234 16.0000  0.0000 23028.8535  84.6181 14.9409  4.5872 13.8565 13.3135 16.4410 19.0067 17.4209 14.9018 
   2105.1012 2643.2273 39.7497 15.9321 16.0000  0.0000 22983.5684  97.4653 14.9213  4.5813 14.0419 13.5612 16.4196 19.0698 17.5722 14.9276 
   2105.2536 2622.8677 44.9352 15.9822 16.0000  0.0000 22947.6152 101.6319 14.9013  4.5752 14.0805 13.5710 16.4642 19.2147 17.6401 14.9229 
   2105.4060 2620.7991 50.0587 15.9778 16.0000  0.0000 22909.0215 106.8403 14.8813  4.5690 14.0142 13.5838 16.4943 19.4047 17.5954 14.7743 
   2105.5584 2626.5042 47.5666 15.8506 16.0000  0.0000 22867.6172 107.1875 14.8614  4.5629 13.8089 13.2799 16.5508 19.2805 17.5109 14.6729 
   2105.7108 2628.5742 39.8581 15.7789 16.0000  0.0000 22826.6895 100.9375 14.8417  4.5570 13.7341 13.1592 16.4949 19.1722 17.4836 14.6296 
   2105.8632 2627.7600 30.0135 15.7702 16.0000  0.0000 22793.4434  96.4236 14.8221  4.5513 13.7203 13.1417 16.4945 19.1622 17.4829 14.6199 
   2106.0156 2603.8972 24.1935 15.7750 16.0000  0.0000 22764.0977  91.9097 14.8026  4.5455 13.7210 13.1548 16.5015 19.1506 17.4843 14.6379 
   2106.1680 2634.1123 28.5972 15.8434 16.0000  0.0000 22734.7090  87.7431 14.7830  4.5398 13.8020 13.2879 16.5309 19.1790 17.5220 14.7388 
   2106.3204 2642.0662 38.4959 15.9598 16.0000  0.0000 22699.3242  85.3125 14.7632  4.5338 13.8021 13.7023 16.4684 19.3369 17.6201 14.8289 
   2106.4728 2634.6858 41.0035 15.9318 16.0000  0.0000 22656.7109  90.5208 14.7432  4.5276 13.6869 13.6957 16.3247 19.3363 17.7149 14.8322 
   2106.6252 2612.2576 34.1773 15.8222 16.0000  0.0000 22621.2520  92.6042 14.7233  4.5216 13.5692 13.2935 16.2231 19.2681 17.7326 14.8471 
   2106.7776 2622.6528 31.5459 15.8185 16.0000  0.0000 22585.4199  89.4792 14.7037  4.5157 13.6953 13.1975 16.2174 19.1448 17.7411 14.9147 
   2106.9300 2665.2969 37.1802 15.9218 16.0000  0.0000 22541.6836  89.8264 14.6840  4.5098 13.8555 13.3805 16.2492 19.2190 17.8128 15.0142 
   2107.0824 2655.6072 47.6053 16.0626 16.0000  0.0000 22506.1465  92.6042 14.6640  4.5037 13.9931 13.7668 16.1425 19.2909 17.9690 15.2134 
   2107.2348 2626.5767 51.9780 16.0150 16.0000  0.0000 22475.9160  92.6042 14.6438  4.4973 13.7938 13.6129 16.0417 19.3336 18.0897 15.2185 
   2107.3872 2597.4258 47.4505 15.9114 16.0000  0.0000 22443.0332  90.8681 14.6237  4.4910 13.4522 13.4565 15.9841 19.3188 18.1038 15.1532 
   2107.5396 2641.4084 43.6659 15.9441 16.0000  0.0000 22394.4492  89.4792 14.6039  4.4850 13.5469 13.3707 16.1402 19.2689 18.0529 15.2847 
   2107.6920 2643.8252 43.6195 15.9979 16.0000  0.0000 22347.9922  98.1597 14.5838  4.4787 13.5389 13.6359 16.1368 19.2747 18.0585 15.3426 
   2107.8444 2632.2104 47.5201 16.0545 16.0000  0.0000 22299.9863 112.3841 14.5637  4.4724 13.5200 13.7286 16.0418 19.3323 18.1904 15.5136 
   2107.9968 2630.3206 52.9610 16.1081 16.0000  0.0000 22240.7285 110.9590 14.5434  4.4660 13.5264 13.6388 16.0864 19.4410 18.3942 15.5617 
   2108.1492 2636.3972 59.5240 16.2558 16.0000  0.0000 22184.6660 113.4998 14.5229  4.4592 13.4897 14.0455 16.0097 19.9025 18.5786 15.5088 
   2108.3016 2647.5691 68.3934 16.2226 16.0000  0.0000 22126.9102 117.0176 14.5021  4.4523 13.3668 14.3463 15.8002 19.8001 18.5268 15.4955 
   2108.4540 2625.6433 77.0151 16.0189 16.0000  0.0000 22069.5430 115.0202 14.4815  4.4455 13.2436 13.9012 15.8055 19.3562 18.3706 15.4364 
   2108.6064 2637.3901 77.2550 16.0448 16.0000  0.0000 22011.3809 115.6290 14.4613  4.4391 13.3070 14.1643 15.7867 19.1492 18.3682 15.4935 
   2108.7588 2654.4951 72.0232 15.9808 16.0000  0.0000 21953.5488 114.8973 14.4412  4.4328 13.4097 13.7125 15.7664 19.1434 18.3668 15.4861 
   2108.9112 2658.7529 71.6672 15.9857 16.0000  0.0000 21896.5430 113.5583 14.4211  4.4265 13.4755 13.6968 15.7433 19.1487 18.3811 15.4685 
   2109.0636 2649.2432 71.3111 15.9275 16.0000  0.0000 21840.5117 108.8171 14.4011  4.4203 13.4249 13.4075 15.6956 19.1769 18.3869 15.4733 
   2109.2160 2629.0168 59.4621 15.8787 16.0000  0.0000 21786.2969 107.5347 14.3811  4.4142 13.3111 13.3302 15.6372 19.1543 18.3882 15.4509 
   2109.3684 2646.5518 41.1351 15.8022 16.0000  0.0000 21739.2480 103.7153 14.3613  4.4082 13.1390 13.2027 15.6002 19.1048 18.3677 15.3986 
   2109.5208 2639.4109 29.6188 15.7587 16.0000  0.0000 21707.0000  99.5486 14.3417  4.4024 13.0887 13.1431 15.5799 19.0289 18.3436 15.3678 
   2109.6732 2648.6099 29.7349 15.8068 16.0000  0.0000 21684.9492  96.0764 14.3221  4.3967 13.0959 13.1161 15.7747 18.9951 18.3281 15.5310 
   2109.8256 2636.9707 41.9168 15.9911 16.0000  0.0000 21638.9355  96.7708 14.3023  4.3907 13.2858 13.3518 15.9359 19.3090 18.4368 15.6269 
   2109.9780 2644.8777 56.9003 16.0762 16.0000  0.0000 21585.5059 101.6469 14.2821  4.3843 13.3670 13.4076 15.9031 19.5005 18.5279 15.7512 
   2110.1304 2648.4185 63.8426 15.9609 16.0000  0.0000 21533.0684 107.3272 14.2618  4.3778 13.2410 13.2998 15.5206 19.5146 18.5700 15.6193 
   2110.2828 2633.6333 64.4385 15.8657 16.0000  0.0000 21479.2383 106.1833 14.2418  4.3716 13.2256 13.2338 15.5043 19.1354 18.5640 15.5309 
   2110.4352 2643.5859 64.4076 15.8928 16.0000  0.0000 21426.6133 106.0490 14.2220  4.3656 13.1763 13.2515 15.5425 19.1610 18.6210 15.6046 
   2110.5876 2623.7415 66.3424 16.0043 16.0000  0.0000 21373.4004 108.9705 14.2020  4.3594 13.1644 13.6004 15.6256 19.2166 18.6810 15.7380 
   2110.7400 2642.8208 69.8871 16.1737 16.0000  0.0000 21318.9824 106.8825 14.1817  4.3529 13.2074 14.2338 15.5968 19.4391 18.7321 15.8326 
   2110.8924 2631.0972 71.6362 16.1323 16.0000  0.0000 21265.3066 108.5764 14.1612  4.3462 13.2415 14.0969 15.4610 19.4667 18.7676 15.7603 
   2111.0448 2636.7312 69.0977 16.0725 16.0000  0.0000 21206.3711 108.5764 14.1407  4.3396 13.1984 13.7823 15.3962 19.3151 18.8202 15.9228 
   2111.1972 2644.0403 61.7607 16.2039 16.0000  0.0000 21148.7891 108.9236 14.1202  4.3329 13.1485 14.0246 15.3959 19.7626 18.8687 16.0232 
   2111.3496 2634.0049 53.3092 16.1401 16.0000  0.0000 21122.7129 107.1875 14.0996  4.3260 13.0825 13.9135 15.3858 19.7298 18.7875 15.9413 
   2111.5020 2633.3821 46.3979 15.8530 16.0000  0.0000 21089.0703 101.9792 14.0791  4.3194 13.0039 13.2566 15.3870 19.2286 18.6606 15.5815 
   2111.6544 2617.9639 40.6166 15.8030 16.0000  0.0000 21047.1563  94.6875 14.0594  4.3135 12.9529 13.1577 15.3884 19.0936 18.5972 15.6284 
   2111.8068 2635.4275 39.3782 15.8250 16.0000  0.0000 21003.2090  93.2006 14.0397  4.3076 12.9233 13.1732 15.3437 19.1115 18.6998 15.6985 
   2111.9592 2634.6379 43.0467 15.8352 16.0000  0.0000 20957.5137  92.0070 14.0199  4.3016 12.8511 13.1553 15.2583 19.1293 18.8423 15.7748 
   2112.1116 2645.1768 48.0774 15.8218 16.0000  0.0000 20911.0918  94.8625 14.0001  4.2956 12.7729 13.0698 15.1812 19.1583 18.9483 15.8003 
   2112.2640 2630.9302 52.7829 15.8142 16.0000  0.0000 20863.9492  92.2018 13.9803  4.2896 12.6981 13.0475 15.1629 19.1832 19.0002 15.7931 
   2112.4164 2600.7749 58.4714 15.8292 16.0000  0.0000 20818.1914  93.4665 13.9605  4.2836 12.6892 13.0517 15.1633 19.2130 19.0518 15.8059 
   2112.5688 2631.0376 69.1364 15.8541 16.0000  0.0000 20769.1504 104.8913 13.9406  4.2776 12.7154 13.0936 15.1817 19.2235 19.0815 15.8289 
   2112.7212 2629.0999 76.0477 15.9716 16.0000  0.0000 20716.1738 109.5144 13.9206  4.2714 12.7132 13.7329 15.1942 19.2291 19.0926 15.8678 
   2112.8736 2650.1882 71.5898 15.9709 16.0000  0.0000 20662.0137 106.0887 13.9005  4.2651 12.6608 13.8213 15.1716 19.2296 19.0960 15.8461 
   2113.0260 2620.3926 69.1596 15.9186 16.0000  0.0000 20609.5117 107.1086 13.8803  4.2588 12.7071 13.4830 15.1586 19.2275 19.1263 15.8088 
